created_at,default_profile,default_profile_image,favourites_count,followers_count,friends_count,geo_enabled,statuses_count,verified,average_tweets_per_day,popularity,favourites_rate,follower_rate,friend_rate,bot_or_not
18,0,0,27326,1863,533,0,105547,0,25.184,47.294,2.018,0.368,0.12,0
19,0,0,579,825265,473,0,8821,1,2.519,83.937,0.153,5.467,0.127,0
23,0,0,6540,388,335,1,4559,0,1.457,34.691,1.128,0.117,0.102,0
3,0,0,22,24,0,0,987,0,0.291,0.0,0.006,0.007,0.0,0
16,0,0,2196,57,272,0,3108,0,0.751,22.777,0.426,0.014,0.064,1
3,0,0,1044,2884,1450,1,3130,0,1.189,58.002,0.334,0.74,0.439,0
6,0,0,942,8021026,937,0,6290,1,1.548,108.799,0.209,7.588,0.208,0
19,1,0,1,4,0,0,136,0,0.038,0.0,0.0,0.001,0.0,0
1,0,0,59083,457,834,1,3345,0,1.582,41.218,3.365,0.196,0.332,0
22,1,0,5347,53,154,0,892,0,0.321,20.118,1.072,0.019,0.054,0
0,0,0,8904,599,989,1,11013,0,3.037,44.124,1.24,0.153,0.241,0
1,0,0,69088,457,558,1,81642,0,30.026,38.759,3.274,0.155,0.187,0
19,1,0,354763,970,2702,0,220800,0,119.094,54.353,5.259,0.421,0.899,0
18,1,0,145,1,0,0,277,0,0.248,0.0,0.122,0.001,0.0,0
14,1,0,60,2071774,125,0,969,1,0.256,70.338,0.016,6.308,0.033,0
4,1,0,0,298,3,0,196103,0,141.898,7.902,0.0,0.195,0.002,1
0,1,0,1088,29,0,0,1649,0,0.752,0.0,0.403,0.013,0.0,1
0,1,0,91244,1883,1779,0,41576,0,32.105,56.441,4.269,0.898,0.864,0
15,0,0,8902,4732,1439,1,11862,1,3.115,61.541,1.205,0.808,0.321,0
13,0,0,4566,957748,214,1,436,1,0.157,73.966,0.971,5.844,0.074,0
16,1,0,7566,391,0,0,6880,0,3.176,0.0,1.503,0.166,0.0,0
22,0,0,9250,1439,833,1,114076,0,29.462,48.916,1.221,0.316,0.195,0
23,0,0,4316,80961,36,0,19372,0,6.173,40.81,0.865,3.288,0.011,0
0,0,0,1342,569310,651,1,286,1,0.088,85.875,0.345,5.17,0.182,0
8,0,0,13536,256107,1042,1,57758,1,16.898,86.549,1.601,4.33,0.266,0
20,0,0,0,1885637,115,1,18232,1,4.42,68.688,0.0,6.127,0.027,0
20,1,0,11,1297,1826,0,4747,0,1.429,53.839,0.003,0.33,0.438,1
22,1,0,530,126,166,0,529,0,0.802,24.793,0.589,0.175,0.224,1
21,0,0,16065,1396,940,1,7091,0,1.828,49.586,1.637,0.307,0.217,0
19,1,0,60,0,0,0,135,0,0.104,0.0,0.045,0.0,0.0,0
17,1,0,1144,30,131,0,902,0,1.107,16.767,0.877,0.036,0.149,0
15,1,0,58450,212,55,0,11563,0,13.185,21.581,4.214,0.217,0.061,0
12,0,0,7421,445,217,0,2829,0,1.247,32.847,1.452,0.179,0.091,0
2,0,0,137251,771,247,1,47433,0,18.042,36.659,3.974,0.257,0.09,1
21,1,0,7,2150,100,0,75054,0,22.882,35.415,0.002,0.504,0.03,0
18,0,0,35,169127,264,0,7125,1,2.085,67.171,0.01,3.922,0.074,0
7,1,0,9079,423,601,0,10772,0,4.402,38.72,1.55,0.159,0.22,1
17,0,0,1380,2619492,705,0,2588,1,0.754,96.941,0.338,6.639,0.187,0
13,0,0,2082,72,0,0,2725,0,0.925,0.0,0.535,0.024,0.0,1
2,0,0,1933,22,10,1,2708,0,0.677,7.519,0.394,0.005,0.002,1
3,0,0,94021,497,538,1,137110,0,46.041,39.063,3.483,0.154,0.166,0
3,1,0,557,966196,933476,1,90532,0,31.855,189.445,0.179,5.832,5.797,1
15,0,0,224,1654,2876,0,122,0,0.072,59.029,0.124,0.682,0.993,1
0,0,0,72209,2842,5000,0,46190,0,13.561,67.736,3.1,0.607,0.903,0
17,1,0,444,26,0,0,103,0,0.029,0.0,0.119,0.007,0.0,1
20,0,0,9653,770,2481,0,7031,0,1.566,51.964,1.147,0.158,0.44,0
16,0,0,68900,529,318,0,44728,0,17.21,36.164,3.315,0.185,0.115,0
2,1,0,25569,96,256,1,18202,0,7.812,25.385,2.483,0.04,0.104,0
5,0,0,12326,78200,478,1,17776,1,6.054,69.537,1.648,3.319,0.151,0
0,0,0,71,624,1915,1,3365,0,0.876,48.656,0.018,0.15,0.404,0
20,1,0,54,532535,317,0,372,0,0.102,75.975,0.015,4.991,0.083,0
21,0,0,2537,103,283,0,3310,0,1.031,26.236,0.582,0.032,0.084,1
13,0,0,4329,1272,412,1,15795,0,3.621,43.062,0.689,0.256,0.09,0
3,1,0,366,27,232,0,176,0,0.077,18.164,0.148,0.012,0.097,0
10,0,0,74396,1265,922,1,96848,0,30.35,48.774,3.191,0.334,0.254,0
0,0,0,3204,347,757,1,1109,0,0.264,38.804,0.567,0.079,0.166,0
18,1,0,194,3321374,7228,1,152347,1,37.049,133.429,0.046,6.695,1.014,0
17,0,0,7809,634,596,1,3095,0,0.748,41.251,1.06,0.143,0.135,0
22,0,0,1242,982183,8,0,5936,1,1.596,30.316,0.288,5.58,0.002,0
19,1,0,235,3,0,0,57,0,0.014,0.0,0.056,0.001,0.0,1
4,0,0,1006,410158,360591,1,2158,0,0.628,165.373,0.257,4.79,4.663,1
2,1,0,376,29,325,1,192,0,0.245,19.682,0.391,0.036,0.346,0
1,1,0,11999,209,736,1,765,0,0.3,35.305,1.742,0.079,0.254,0
19,0,0,864,918,665,1,22066,0,5.422,44.36,0.193,0.203,0.151,0
12,0,0,1962,120,161,1,476,0,0.225,24.399,0.656,0.055,0.073,0
23,0,0,2407,692,0,0,13438,0,4.029,0.0,0.543,0.189,0.0,0
13,0,0,2759,1260505,10359,1,82797,1,18.699,129.875,0.484,5.655,1.206,1
15,1,0,228,4,189,0,42,0,0.012,8.445,0.063,0.001,0.053,1
7,0,0,68422,4300,864,1,12881,0,8.381,56.581,3.818,1.334,0.446,0
4,1,0,346,0,20,0,346,0,0.245,0.0,0.219,0.0,0.014,1
17,0,0,7784,1458,2481,1,1032,0,0.437,56.949,1.458,0.481,0.718,0
14,1,0,71,0,0,0,127,0,0.088,0.0,0.048,0.0,0.0,0
8,1,0,150,0,0,0,276,0,0.247,0.0,0.126,0.0,0.0,0
1,1,0,1066,15,179,0,1286,0,0.412,14.398,0.294,0.005,0.056,1
15,0,0,1707,12,0,0,2476,0,0.72,0.0,0.403,0.003,0.0,1
12,1,0,1151,33,114,0,321,0,0.179,16.732,0.495,0.018,0.062,0
15,1,0,138730,427,450,1,89690,0,35.948,37.03,4.036,0.158,0.166,0
1,0,0,8413,10176,385,0,12501,1,4.457,54.96,1.386,1.532,0.129,0
8,1,0,2,169,99,0,43424,0,15.671,23.651,0.001,0.059,0.035,1
14,1,0,169,1203695,579,0,4539,1,1.392,89.088,0.051,5.914,0.163,0
2,0,0,4577,510,571,1,9061,0,2.914,39.596,0.905,0.152,0.169,0
16,1,0,85,1,230,0,785,0,0.403,3.772,0.043,0.001,0.112,1
20,0,0,228,3151401,414,1,9227,1,2.648,90.203,0.063,6.809,0.112,0
20,0,0,71314,2906,693,1,84534,0,22.785,52.175,3.007,0.578,0.171,0
20,0,0,40708,369,186,1,26209,0,8.414,30.934,2.644,0.112,0.058,0
2,0,0,13030,950486,1675,1,65149,1,16.59,102.192,1.463,5.493,0.355,0
18,0,0,35410,4051,1278,0,46029,1,9.278,59.427,2.097,0.597,0.229,0
22,1,0,44643,289,341,0,17538,0,8.84,33.083,3.157,0.136,0.159,0
5,1,0,135,0,0,0,210,0,0.184,0.0,0.112,0.0,0.0,1
7,1,0,1602,5,29,0,2329,0,1.906,6.094,0.838,0.004,0.023,1
5,0,0,295,16250,598,0,1433,0,0.415,62.008,0.082,1.741,0.16,0
22,0,0,58275,122948,55065,1,73428,0,17.762,127.934,2.714,3.426,2.662,0
12,0,0,1159,189,691,1,5209,0,1.258,34.313,0.247,0.045,0.154,0
15,0,0,2023,674,1429,1,3172,0,1.752,47.332,0.75,0.316,0.582,0
0,0,0,110,173,576,1,892,0,0.235,32.8,0.029,0.045,0.142,0
1,1,0,3518,307,915,1,1654,0,1.071,39.079,1.187,0.181,0.465,1
21,0,0,24,197,0,1,10846,0,2.784,0.0,0.006,0.049,0.0,0
0,1,0,348,27,392,0,44,0,0.022,19.906,0.162,0.014,0.181,1
20,0,0,9000,759,143,0,1754,0,1.777,32.966,2.314,0.57,0.135,0
13,0,0,6077,866,982,1,47252,0,16.834,46.615,1.152,0.269,0.3,0
8,0,0,1377,3126,398,1,1390,0,0.328,48.198,0.282,0.553,0.09,0
20,1,0,556,1563434,689,1,16943,1,5.82,93.229,0.175,6.288,0.212,0
9,0,0,732,1574361,162,0,10866,1,2.941,72.685,0.181,6.057,0.043,0
23,0,0,13812,3682,3677,1,29503,0,9.281,67.417,1.676,0.769,0.769,0
13,1,0,105244,2179,3502,0,14390,0,11.69,62.737,4.46,1.019,1.347,1
12,0,0,767,322755,1704,1,54787,1,14.201,94.391,0.181,4.439,0.366,0
16,0,0,239,10153,9002,0,87256,0,20.114,84.002,0.054,1.206,1.123,0
22,0,0,6216,287,328,1,3518,0,0.996,32.823,1.015,0.078,0.089,0
11,1,1,0,21,43,0,25298,0,7.445,11.697,0.0,0.006,0.013,1
14,1,0,146,4,0,0,30,0,0.011,0.0,0.052,0.001,0.0,1
12,0,0,7794,3103550,450,1,4615,1,1.652,91.355,1.332,7.014,0.149,0
20,0,0,1079,22,0,0,1686,0,0.669,0.0,0.356,0.009,0.0,1
21,0,0,15930,4400,4908,1,19997,0,4.159,71.302,1.462,0.65,0.703,0
21,0,0,1087,11,87,0,175,0,0.089,11.126,0.438,0.006,0.043,0
10,1,0,5597,65,0,0,11366,0,5.832,0.0,1.354,0.033,0.0,1
0,1,0,2288,33,403,0,430,0,0.169,21.163,0.642,0.013,0.147,0
14,0,0,40,1083,415,0,2866,0,0.948,42.145,0.013,0.306,0.129,1
16,0,0,8,82123,147,0,3982,0,0.976,56.548,0.002,3.051,0.035,0
13,1,0,27,3,25,0,214,0,0.174,4.517,0.022,0.002,0.02,1
0,0,0,6062,3512,125,1,3250,0,1.401,39.484,1.285,0.922,0.052,0
14,0,0,4500,944,316,1,7265,1,2.212,39.455,0.863,0.253,0.092,0
13,0,0,2199,346,954,1,4166,0,0.98,40.136,0.417,0.078,0.203,0
1,0,0,130,102,542,0,728,0,0.186,29.185,0.033,0.026,0.13,1
12,1,0,0,1274,1753,0,231063,0,65.217,53.413,0.0,0.307,0.402,1
16,1,1,0,0,1,0,23864,0,12.586,0.0,0.0,0.0,0.001,1
11,0,0,948,10903423,2569,0,13918,1,3.905,127.233,0.236,8.026,0.543,0
20,0,0,18844,3754,4496,1,7967,0,3.805,69.231,2.302,1.027,1.146,0
10,0,0,0,95,0,0,3095,0,3.994,0.0,0.0,0.116,0.0,1
22,0,0,13,5,0,0,1018,0,0.285,0.0,0.004,0.001,0.0,0
3,0,0,1369,2844,402,0,59326,0,18.912,47.711,0.362,0.645,0.121,0
9,0,0,8,21,0,0,239,0,0.061,0.0,0.002,0.005,0.0,0
2,0,0,63212,6105,2496,1,142883,0,34.977,68.192,2.802,0.914,0.477,0
12,1,0,29719,159,1049,1,9341,0,4.57,35.306,2.743,0.075,0.414,0
3,0,0,655,5027,339,1,9145,0,2.398,49.679,0.158,0.841,0.085,0
3,0,0,1460,7761084,479,1,4140,1,1.184,97.945,0.349,7.705,0.128,0
9,1,0,47,4,21,0,845,0,0.687,4.975,0.037,0.003,0.017,1
23,1,0,5142,6314,746,0,30007,1,7.257,57.895,0.808,0.927,0.166,0
21,0,0,2036,966919,516,0,15047,1,3.749,86.11,0.41,5.488,0.121,0
12,0,0,2,14219380,43,1,233503,1,62.501,62.326,0.001,8.245,0.011,1
5,1,0,2453,81,1000,0,3802,0,0.945,30.445,0.476,0.02,0.222,1
20,1,0,769,6,0,0,1046,0,0.341,0.0,0.224,0.002,0.0,1
4,0,0,8096,201,516,0,6546,0,2.064,33.166,1.268,0.061,0.151,0
5,0,0,14070,408,204,1,35772,0,8.659,32.011,1.483,0.094,0.048,0
18,0,0,8563,307,1344,0,12414,0,2.989,41.28,1.119,0.071,0.28,0
15,1,0,15574,324,875,1,4971,0,1.664,39.188,1.827,0.103,0.257,0
21,1,0,32935,877,770,1,27112,0,11.387,45.056,2.697,0.314,0.28,0
0,1,0,445,18,0,0,90,0,0.029,0.0,0.134,0.006,0.0,1
23,0,0,2262,3,24,0,3181,0,1.012,4.462,0.542,0.001,0.008,1
15,0,0,12884,7289502,1529,0,29746,1,6.875,115.876,1.381,7.43,0.303,0
18,1,0,297,9,0,0,453,0,0.136,0.0,0.086,0.003,0.0,0
11,1,0,4607,364,1097,1,4158,0,1.511,41.307,0.984,0.124,0.335,0
4,0,0,3411,6934,6304,0,72607,0,43.141,77.38,1.107,1.633,1.557,0
15,0,0,81703,927,1018,1,34449,0,10.775,47.33,3.279,0.255,0.276,0
19,0,0,111,19,0,0,52,0,0.014,0.0,0.029,0.005,0.0,1
7,0,0,2050,53864,261,1,12186,1,3.34,60.663,0.446,2.758,0.069,0
21,0,0,82158,41215,40511,1,6219,0,2.987,112.741,3.7,3.035,3.018,1
13,1,0,1239,2,0,0,1239,0,0.764,0.0,0.568,0.001,0.0,1
2,0,0,24185,194789,1152,1,56532,1,13.399,85.868,1.907,3.854,0.241,0
17,0,0,12574,633,1805,1,36838,0,19.038,48.383,2.015,0.283,0.659,0
20,0,0,3653,2642,1321,0,15320,1,3.935,56.63,0.662,0.518,0.292,0
20,1,0,18,754986,174,0,3446,1,0.99,69.903,0.005,5.384,0.049,0
21,0,0,1418,29739,545,1,1984,0,0.559,64.919,0.336,2.239,0.143,0
10,0,0,2441,243,0,0,3789,0,1.196,0.0,0.571,0.074,0.0,1
3,1,0,549,122,205,1,289,0,0.432,25.639,0.599,0.168,0.267,0
3,1,0,1211,7,0,0,1693,0,0.417,0.0,0.261,0.002,0.0,1
2,0,0,3874,233,249,1,2167,0,0.539,30.121,0.675,0.056,0.06,0
20,1,0,32714,76,69,0,13461,0,13.57,18.455,3.526,0.074,0.067,0
22,0,0,6772,1066257,6,1,9424,1,2.585,27.009,1.05,5.682,0.002,1
18,0,0,2035,1974,1811,1,43202,0,12.577,56.929,0.465,0.454,0.423,1
20,1,0,864,5905,713,1,4678,0,1.145,57.06,0.192,0.894,0.161,0
7,0,0,29048,10822,45,1,151011,0,37.472,35.566,2.105,1.304,0.011,0
14,1,0,31911,2092,967,1,50695,0,39.39,52.57,3.25,0.965,0.56,0
20,1,0,67,0,0,0,145,0,0.1,0.0,0.045,0.0,0.0,0
13,0,0,38711,8331623,118,1,34830,1,11.089,76.158,2.59,7.884,0.037,0
1,0,0,12345,1201,96,1,38090,0,13.403,32.443,1.676,0.352,0.033,0
5,1,0,115077,1402,665,0,102473,0,34.468,47.111,3.682,0.386,0.202,0
0,0,0,62671,704723,941,1,238616,0,62.091,92.212,2.851,5.217,0.219,0
11,0,0,4617,3495637,871,1,30504,1,6.675,102.016,0.698,6.641,0.174,0
2,1,0,1253,7,4,0,1836,0,0.523,3.347,0.305,0.002,0.001,1
20,1,0,153,26604,134,1,83,0,0.021,49.979,0.038,2.046,0.033,0
15,0,0,196,22,0,0,296,0,0.129,0.0,0.082,0.01,0.0,1
22,0,0,3204,529,415,1,26521,0,7.048,37.83,0.616,0.132,0.105,0
17,0,0,10038,85599,10793,0,30925,0,7.699,105.474,1.252,3.105,1.305,0
10,0,0,4335,24572,3273,1,23384,1,5.837,81.823,0.733,1.965,0.597,0
12,0,0,2474,430,0,1,5804,0,1.613,0.0,0.523,0.113,0.0,1
3,1,0,230,8,257,0,51,0,0.021,12.201,0.092,0.003,0.102,1
3,0,0,18789,125,419,1,6812,0,1.63,29.212,1.704,0.029,0.096,0
14,0,0,5274,6776,2260,0,14802,1,3.508,68.132,0.811,0.958,0.429,0
14,1,0,84351,244,420,1,7536,0,4.147,33.242,3.859,0.126,0.208,0
21,1,0,31071,310,2120,0,2329,0,1.991,43.965,3.316,0.235,1.034,0
1,0,0,1380,4206,3383,1,411719,0,99.738,67.814,0.288,0.703,0.599,0
16,1,0,0,382642,88,0,1059,0,0.308,57.701,0.0,4.72,0.025,0
23,0,0,21587,787,808,1,1974,0,0.52,44.658,1.901,0.189,0.193,0
18,1,0,0,101,2,0,3174,0,3.523,5.081,0.0,0.106,0.002,1
6,0,0,8415,5560,4221,1,16217,0,6.817,71.99,1.512,1.205,1.02,0
2,0,0,4834,279305,138551,1,281120,1,71.714,148.462,0.803,4.28,3.593,0
19,1,0,670,11,85,1,932,0,0.422,11.069,0.265,0.005,0.038,1
14,0,0,628,689624,2095,1,155542,1,36.274,102.816,0.137,5.087,0.398,0
7,0,0,6,1037,1257,0,50069,0,13.843,49.569,0.002,0.252,0.298,1
3,0,0,57676,35549,1152,1,185897,1,40.307,73.876,2.603,2.164,0.223,0
8,1,0,165,8,0,0,36,0,0.012,0.0,0.056,0.003,0.0,1
22,1,0,3309,338,204,0,7622,0,2.553,31.012,0.746,0.107,0.066,0
4,1,0,23797,16673,3213,1,9495,1,3.104,78.505,2.172,1.864,0.718,0
22,0,0,504,367,4,0,1301,0,0.98,9.509,0.322,0.244,0.003,0
1,0,0,267,140,118,1,366,0,0.106,23.651,0.074,0.04,0.034,0
13,1,0,346,0,21,0,346,0,0.245,0.0,0.219,0.0,0.015,1
21,0,0,259,11,0,0,57,0,0.014,0.0,0.061,0.003,0.0,1
14,0,0,82199,211,1026,1,9266,0,2.976,37.145,3.31,0.066,0.285,0
18,1,0,341,168,416,1,5641,0,1.734,30.949,0.1,0.05,0.12,0
15,1,0,4895,8480,1103,0,18514,1,6.669,63.38,1.016,1.4,0.335,0
19,0,0,8322,683,373,1,22357,0,6.781,38.673,1.26,0.188,0.107,0
19,1,0,222,8,0,0,40,0,0.013,0.0,0.067,0.003,0.0,1
0,0,0,8041,316,568,1,12141,0,3.482,36.534,1.196,0.087,0.151,0
0,1,0,1941,107,462,0,2897,0,0.975,28.738,0.503,0.035,0.145,0
14,0,0,16,466,9,0,6990,0,7.59,14.152,0.017,0.409,0.01,1
15,0,0,642,47,84,0,4295,0,1.018,17.198,0.142,0.011,0.02,0
20,0,0,6388,863,331,1,24,0,0.005,39.252,0.885,0.176,0.071,0
11,1,0,72,0,0,0,141,0,0.098,0.0,0.049,0.0,0.0,0
7,1,0,148,2434326,115,0,589,1,0.144,69.902,0.036,6.389,0.028,0
0,1,0,138763,415,112,1,25387,0,9.533,28.509,3.972,0.145,0.041,0
18,0,0,5389,13488,5250,1,21100,0,5.829,81.461,0.912,1.553,0.896,0
20,0,0,96071,34326,26560,0,162560,0,123.245,106.392,4.302,3.297,3.051,0
11,1,0,326,0,0,0,661,0,0.463,0.0,0.206,0.0,0.0,0
16,0,0,156,4747099,892732,1,13163,1,3.074,210.642,0.036,7.012,5.345,0
23,0,0,17761,573,662,1,5577,0,2.613,41.272,2.232,0.238,0.27,0
14,0,0,76,59,0,0,512,0,0.139,0.0,0.02,0.016,0.0,0
8,0,0,1,1629,1,0,12570,0,4.346,5.127,0.0,0.447,0.0,1
1,1,0,1041,12,56,0,1454,0,0.527,10.37,0.32,0.004,0.02,1
22,0,0,3127,1256972,726,0,30303,1,8.076,92.536,0.606,5.817,0.177,0
4,0,0,3372,1356796,417,0,6410,1,1.958,85.225,0.708,6.029,0.12,0
1,0,0,7286,365,1024,1,2495,0,0.743,40.92,1.153,0.103,0.266,0
9,1,0,132,0,0,0,304,0,0.211,0.0,0.087,0.0,0.0,0
7,0,0,193,1707344,29833,1,7687,1,1.709,147.858,0.042,5.941,2.032,0
17,1,0,2130,32,120,1,520,0,0.128,16.769,0.422,0.008,0.029,0
6,0,0,2419,146,159,0,17163,0,4.439,25.327,0.486,0.037,0.04,0
9,1,0,1359,35,39,0,1862,0,0.54,13.219,0.332,0.01,0.011,1
7,1,0,1252,1,3,0,1808,0,0.704,0.961,0.397,0.0,0.001,1
4,0,0,110,285,544,1,901,0,0.218,35.637,0.026,0.067,0.124,0
18,1,0,1186,2,15,0,1806,0,0.629,3.046,0.346,0.001,0.005,1
10,1,0,712,49,0,0,161,0,0.051,0.0,0.203,0.015,0.0,1
6,1,0,23323,1701263,14755,1,3945,1,1.497,137.722,2.288,6.472,1.887,0
19,0,0,11567,155550,163,0,11358,0,3.116,60.968,1.429,3.777,0.044,0
3,1,0,261,15,0,0,64,0,0.023,0.0,0.088,0.005,0.0,1
1,0,0,735,225,807,1,44301,0,19.071,36.288,0.275,0.092,0.298,1
16,0,0,22462,37134,1200,1,1446,1,0.408,74.613,1.993,2.44,0.292,0
0,0,0,453,12,21,0,563,0,0.154,7.928,0.117,0.003,0.006,1
8,0,0,23,26,63,1,1555,0,0.401,13.707,0.006,0.007,0.016,0
21,1,0,2537,36,0,0,3478,0,1.456,0.0,0.724,0.015,0.0,1
6,1,0,1228,143,450,0,2468,0,1.227,30.373,0.476,0.069,0.202,0
12,1,0,29375,250,9,1,11967,0,7.711,12.723,2.992,0.149,0.006,0
11,0,0,308,2566779,599,0,39079,0,9.55,94.407,0.073,6.443,0.137,0
0,0,0,19764,484210,36682,1,45827,1,11.262,137.58,1.768,4.787,2.304,0
11,1,0,728,244,73,0,6038,0,3.419,23.678,0.345,0.129,0.041,0
15,0,0,47400,1034,1958,1,109914,0,32.12,52.623,2.698,0.264,0.452,0
17,0,0,2499,6,0,0,3692,0,1.137,0.0,0.571,0.002,0.0,1
15,0,0,29,461,24,0,221,0,0.058,19.75,0.008,0.114,0.006,0
1,0,0,554,292,321,1,3509,0,1.158,32.8,0.168,0.092,0.101,0
20,0,0,213,12,0,1,683,0,0.188,0.0,0.057,0.003,0.0,0
1,1,0,5746,678,671,1,2854,0,0.882,42.451,1.021,0.19,0.189,0
16,0,0,579,7,0,0,826,0,0.223,0.0,0.145,0.002,0.0,1
15,1,0,25,0,0,0,552,0,0.426,0.0,0.019,0.0,0.0,1
3,0,0,21782,2427,2294,0,25082,0,9.029,60.32,2.179,0.628,0.602,0
2,1,0,2119,205,0,0,3111,0,0.742,0.0,0.409,0.048,0.0,1
0,1,0,1928,111,282,1,964,0,0.232,26.638,0.381,0.026,0.066,0
3,0,0,10641,131,74,1,4708,0,2.277,21.081,1.816,0.061,0.035,0
3,0,0,248900,875,573,0,146437,0,92.74,43.041,5.067,0.441,0.31,0
10,0,0,79523,1079,396,1,25199,0,6.0,41.796,2.992,0.229,0.09,0
6,1,0,976,174,626,0,78641,0,20.865,33.266,0.23,0.045,0.154,0
19,0,0,4,2982993,0,0,1180,1,0.284,0.0,0.001,6.577,0.0,0
1,0,0,5767,239342,3850,1,5314,0,1.421,102.257,0.933,4.175,0.708,0
18,0,0,128,3942631,652,1,16477,1,3.983,98.438,0.03,6.861,0.146,0
2,0,0,4098,170,1950,0,2317,0,0.733,38.954,0.831,0.052,0.481,0
6,0,0,95,1538966,153,1,370625,1,89.936,71.76,0.023,5.925,0.036,1
0,1,0,2618,135,213,0,5877,0,2.334,26.361,0.713,0.052,0.081,1
17,1,0,3023,16,119,0,165,0,0.119,13.564,1.156,0.011,0.082,0
19,0,0,1596,5499,1389,0,45036,1,10.282,62.329,0.311,0.813,0.275,0
9,0,0,1572,1895706,1539,0,14825,1,4.553,106.094,0.394,6.369,0.387,0
22,1,0,1212,15,20,0,1802,0,0.577,8.441,0.328,0.005,0.006,1
23,0,0,10312,7243,0,1,22301,0,8.684,0.0,1.613,1.34,0.0,0
11,1,0,72,4,50,1,74,0,0.027,6.328,0.026,0.001,0.018,1
14,1,0,489,49,476,0,90,0,0.026,24.127,0.133,0.014,0.13,1
2,1,0,319,146,143,1,250,0,0.229,24.802,0.257,0.126,0.123,1
18,0,0,97,6044756,118,0,5504,1,1.352,74.625,0.024,7.304,0.029,0
2,1,0,25,5,0,0,182,0,0.158,0.0,0.021,0.004,0.0,1
2,0,0,1888,461,908,1,2408,0,0.577,41.798,0.373,0.105,0.197,0
15,1,0,449,17,38,0,82,0,0.028,10.589,0.144,0.006,0.013,1
10,1,0,70,0,0,0,197,0,0.136,0.0,0.047,0.0,0.0,0
4,0,0,14300,94,317,1,2182,0,0.527,26.24,1.494,0.022,0.074,0
14,0,0,20323,10017,4762,0,17598,1,4.561,78.014,1.835,1.28,0.804,0
3,0,1,0,3,0,0,8536,0,2.936,0.0,0.0,0.001,0.0,1
0,1,0,20572,462,302,1,9084,0,3.734,35.069,2.247,0.174,0.117,0
21,1,0,59,1,0,0,279,0,0.241,0.0,0.05,0.001,0.0,1
4,1,0,1270,424,2247,0,1935,0,0.78,46.709,0.413,0.158,0.645,1
19,0,0,3543,3660625,278,1,16293,1,3.93,85.105,0.618,6.784,0.065,0
3,0,0,6327,18136,3,1,610,1,0.195,13.594,1.107,1.917,0.001,0
18,0,0,39680,1094,4306,1,145636,0,35.721,58.564,2.373,0.238,0.721,0
15,0,0,2412,164,276,1,3950,0,1.256,28.716,0.569,0.051,0.084,1
3,0,0,39410,1027,4995,1,367544,0,88.629,59.064,2.352,0.221,0.79,1
0,1,0,93,0,0,0,194,0,0.134,0.0,0.062,0.0,0.0,0
13,1,0,95,8,91,0,13,0,0.007,9.935,0.051,0.004,0.049,1
21,1,0,17,0,0,0,115,0,0.099,0.0,0.015,0.0,0.0,1
13,0,0,13,222,0,1,4969,0,1.322,0.0,0.003,0.057,0.0,0
9,1,0,659,54,0,0,140,0,0.049,0.0,0.208,0.019,0.0,1
20,1,0,38,19,13,0,341,0,0.268,7.906,0.029,0.015,0.01,1
15,0,0,1332,1834805,351,1,3748,1,1.581,84.568,0.446,6.653,0.138,0
4,0,0,635,28,50,0,832,0,0.202,13.24,0.143,0.007,0.012,1
21,0,0,8548,13067,10214,1,16776,1,3.977,87.497,1.107,1.41,1.23,0
3,0,0,54133,58161,536,1,2884,1,0.856,68.964,2.837,2.905,0.148,0
15,1,0,577,19,50,0,756,0,0.202,11.779,0.144,0.005,0.013,1
12,0,0,1724,20,55,0,2195,0,0.58,12.255,0.376,0.005,0.014,1
21,1,0,7,64,0,0,248,0,0.074,0.0,0.002,0.019,0.0,0
23,1,0,3031,193,322,1,7656,0,2.692,30.436,0.725,0.066,0.107,1
12,1,0,3804,68,637,0,3200,0,2.651,27.345,1.423,0.055,0.424,0
17,0,0,356,144,302,0,1273,0,0.401,28.436,0.106,0.044,0.091,0
13,1,0,2238,9,0,0,3278,0,1.23,0.0,0.609,0.003,0.0,1
7,0,0,19995,5626,3993,1,68401,0,17.139,71.609,1.793,0.879,0.693,0
20,0,0,2898,1285,741,0,198736,0,48.155,47.318,0.532,0.271,0.165,0
14,0,0,26769,234840,862,0,13349,1,4.116,83.604,2.225,4.296,0.236,0
13,1,0,1067,85,83,1,1805,0,0.459,19.736,0.24,0.021,0.021,0
13,1,0,24080,446301,721,0,3508,1,1.141,85.624,2.178,4.985,0.211,0
12,1,0,54,3,19,0,20665,0,11.728,4.153,0.03,0.002,0.011,1
1,1,0,235162,3194,3211,1,52736,0,16.779,65.157,4.328,0.701,0.704,0
23,1,0,13565,264,212,0,4347,0,2.455,29.915,2.159,0.139,0.113,0
15,1,0,238,1,139,0,18,0,0.007,3.425,0.092,0.0,0.054,0
9,1,0,1469,203,366,0,2286,0,0.867,31.405,0.443,0.074,0.13,1
21,1,0,50864,6752,6576,1,21712,0,5.876,77.52,2.692,1.039,1.022,0
20,1,0,674,19,247,0,116,0,0.059,16.517,0.295,0.01,0.119,1
13,1,0,5471,2802,1049,1,5309,1,1.465,55.224,0.92,0.573,0.254,0
15,1,0,57,6,0,0,182,0,0.081,0.0,0.025,0.003,0.0,1
5,0,0,79,15,0,0,1272,0,0.416,0.0,0.026,0.005,0.0,0
